acc_pitch,acc_roll,acc_yaw,gyro_pitch,gyro_roll,gyro_yaw,magno_pitch,magno_roll,magno_yaw,y
47.73,-2.79,-33.89,-0.1,-0.1,-0.1,10.02,10.57,-44.54,2
47.73,-2.79,-33.89,-0.1,-0.1,-0.1,10.02,10.57,-44.54,2
47.74,-2.64,-33.89,-0.1,-0.1,-0.1,10.02,10.56,-44.54,2
47.73,-2.79,-33.89,-0.1,-0.1,-0.1,10.02,10.57,-44.54,2
47.73,-2.79,-33.89,-0.1,-0.1,-0.1,10.03,10.56,-44.54,2
47.62,-2.78,-33.94,-0.1,-0.1,-0.1,10.02,10.56,-44.54,2
47.53,-2.64,-33.99,-0.1,-0.1,-0.1,10.02,10.56,-44.54,2
47.53,-2.64,-33.99,-0.1,-0.1,-0.1,10.01,10.57,-44.54,2
47.53,-2.64,-33.99,-0.1,-0.1,-0.1,10.01,10.58,-44.54,2
-42.95,-27.83,-32.51,-31.56,-28.55,38.77,12.44,5.31,-44.31,2
-0.74,71.69,-44.98,-0.1,-0.1,-0.1,23.29,20.02,-42.21,2
-0.74,71.36,-44.98,-0.1,-0.1,-0.1,23.29,20.04,-42.21,2
-0.74,71.36,-44.98,-0.1,-0.1,-0.1,23.28,20.03,-42.21,2
-0.74,71.18,-44.98,-0.1,-0.1,-0.1,23.29,20.02,-42.21,2
-0.74,71.09,-44.98,-0.1,-0.1,-0.1,23.26,20.02,-42.22,2
-0.74,71.04,-44.98,-0.1,-0.1,-0.1,23.27,20.02,-42.22,2
-0.74,70.9,-44.98,-0.1,-0.1,-0.1,23.26,20.0,-42.22,2
-0.74,70.76,-44.98,-0.1,-0.1,-0.1,23.26,20.0,-42.22,2
-0.74,70.71,-44.98,-0.1,-0.1,-0.1,23.27,20.0,-42.22,2
-0.74,70.71,-44.98,-0.1,-0.1,-0.1,23.26,20.01,-42.22,2
-0.74,70.71,-44.98,-0.1,-0.1,-0.1,23.26,20.0,-42.22,2
-0.74,70.71,-44.98,-0.1,-0.1,-0.1,23.26,20.0,-42.22,2
-0.74,70.57,-44.98,-0.1,-0.1,-0.1,23.27,20.0,-42.22,2
-0.59,70.58,-44.99,-0.1,-0.1,-0.1,23.27,20.0,-42.22,2
-0.59,70.58,-44.99,-0.1,-0.1,-0.1,23.27,20.0,-42.22,2
-0.59,70.58,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.28,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.28,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.28,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.27,19.98,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.39,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.27,19.99,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.27,19.98,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.27,19.98,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.26,19.98,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.26,19.99,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.25,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.23,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.23,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.96,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.26,19.97,-42.22,2
-0.59,70.06,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.11,-44.99,-0.1,-0.1,-0.1,23.25,19.96,-42.23,2
-0.59,70.06,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,70.06,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,69.92,-44.99,-0.1,-0.1,-0.1,23.25,19.97,-42.22,2
-0.59,69.92,-44.99,-0.1,-0.1,-0.1,23.25,19.96,-42.22,2
-0.59,69.92,-44.99,-0.1,-0.1,-0.1,23.24,19.96,-42.23,2
-0.59,69.92,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.97,-44.99,-0.1,-0.1,-0.1,23.16,19.95,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.95,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.94,-42.25,2
-0.59,69.83,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.83,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.83,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.83,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.95,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.16,19.96,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.14,19.95,-42.25,2
-0.59,69.78,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.64,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.64,-44.99,-0.1,-0.1,-0.1,23.15,19.96,-42.25,2
-0.59,69.64,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.64,-44.99,-0.1,-0.1,-0.1,23.14,19.95,-42.25,2
-0.59,69.64,-44.99,-0.1,-0.1,-0.1,23.15,19.95,-42.25,2
-0.59,69.5,-44.99,-0.1,-0.1,-0.1,23.15,19.94,-42.25,2
-0.59,69.5,-44.99,-0.1,-0.1,-0.1,23.16,19.93,-42.25,2
-0.3,85.69,-44.93,-0.1,-0.1,-0.1,23.25,20.48,-42.2,2
0.5,-30.2,-45.0,-12.09,-6.01,-44.35,12.59,5.84,-44.3,2
1.63,-57.5,-44.96,15.95,0.0,-43.88,15.0,5.94,-44.0,2
-1.91,-59.36,-44.94,33.69,0.0,-39.76,14.52,5.8,-44.06,2
-54.34,35.63,-1.62,57.91,-32.09,0.45,30.41,18.79,-40.2,1
-49.63,25.39,28.25,-0.0,-0.1,-0.1,31.33,21.22,-39.69,1
-59.22,28.47,-11.95,69.76,-16.62,-11.48,30.0,18.83,-40.34,1
-53.45,36.55,-0.18,-51.07,38.49,-6.3,29.37,19.32,-40.51,1
-61.5,27.95,-5.76,44.71,-30.17,-30.17,30.58,19.88,-40.07,1
-61.3,28.66,-1.51,13.63,13.63,-44.13,29.74,20.61,-40.3,1
-66.95,22.8,-3.48,-51.33,-29.21,-24.09,30.26,19.91,-40.17,1
-65.01,24.52,-4.96,-52.43,-34.48,-15.36,29.23,18.25,-40.62,1
-65.04,24.85,-2.41,51.67,-11.31,-30.96,29.69,20.32,-40.34,1
-68.19,21.67,-2.53,-54.74,24.09,-24.09,30.33,20.0,-40.14,1
-67.45,22.25,-3.8,52.29,-36.4,-10.44,29.95,19.6,-40.3,1
-66.44,22.72,-6.37,48.09,-38.33,-17.55,30.14,19.04,-40.27,1
-71.93,17.9,-2.49,21.75,26.41,42.31,29.14,19.8,-40.55,1
-68.64,21.27,2.06,73.14,-11.83,-11.83,28.16,18.97,-40.91,1
-68.08,21.72,3.01,0.0,-45.0,-45.0,29.65,19.65,-40.4,1
-69.19,20.37,-4.34,44.13,-10.02,-35.26,28.71,17.39,-40.83,1
-69.03,20.93,-1.41,-4.75,-4.75,-44.9,28.04,17.29,-41.04,1
-69.55,20.36,-2.02,24.09,-54.74,-35.26,28.69,17.24,-40.84,1
-68.6,21.39,-0.63,-36.87,-53.13,-0.0,28.78,17.35,-40.81,1
-16.96,-64.23,-36.56,28.83,39.69,-37.93,17.4,6.85,-43.64,2
0.15,-49.82,-45.0,-0.0,-0.0,-45.0,13.78,4.1,-44.16,2
1.02,0.15,-45.0,0.0,-0.1,-0.1,-22.44,-9.52,-42.68,2
1.02,-0.0,-45.0,-0.1,-0.1,-0.1,-22.38,-9.57,-42.69,2
5.41,2.34,-44.87,-17.55,17.55,43.49,-6.59,-6.23,-44.81,2
5.4,2.19,-44.87,-0.1,-0.1,-0.1,-6.57,-6.32,-44.81,2
1.44,-8.33,-44.99,13.93,-57.43,41.81,44.35,-3.6,-35.51,2
7.19,4.98,-44.77,-0.1,-0.1,-0.1,-3.5,-2.59,-44.95,2
7.17,4.97,-44.77,-0.1,-0.1,-0.1,-3.5,-2.61,-44.95,2
6.88,4.83,-44.79,-0.1,-0.1,-0.1,-2.44,-2.16,-44.97,2
10.59,1.46,-44.51,-0.1,-0.1,-0.1,4.47,-4.24,-44.91,2
10.56,1.31,-44.51,-0.1,-0.1,-0.1,6.5,-3.85,-44.81,2
4.85,0.73,-44.9,10.98,-13.77,-44.44,8.93,-3.37,-44.65,2
7.67,-0.15,-44.74,-2.2,4.4,44.98,1.77,-3.16,-44.99,2
11.48,-0.44,-44.42,-0.1,-0.1,-0.1,2.65,-3.25,-44.97,2
11.48,-0.44,-44.42,-0.1,-0.1,-0.1,3.66,-3.35,-44.94,2
0.88,0.15,-45.0,-0.1,-0.1,-0.1,-18.0,-8.92,-43.53,2
0.87,0.0,-45.0,-0.1,-0.1,-0.1,-18.01,-8.94,-43.52,2
0.87,0.0,-45.0,-0.1,-0.1,-0.1,-18.01,-8.93,-43.52,2
0.88,0.0,-45.0,-0.1,-0.1,-0.1,-18.01,-8.93,-43.52,2
0.87,-0.0,-45.0,-0.1,-0.1,-0.1,-18.01,-8.94,-43.52,2
0.87,-0.0,-45.0,-0.1,-0.1,-0.1,-18.01,-8.94,-43.52,2
-0.59,-0.0,-45.0,0.0,-68.2,45.0,-16.73,-8.5,-43.73,2
0.15,-0.15,-45.0,-0.1,-0.1,-0.1,-18.64,-10.76,-43.4,2
0.15,-0.15,-45.0,-0.1,-0.1,-0.1,-18.65,-10.76,-43.4,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.67,-10.78,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.69,-10.79,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.69,-10.79,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.69,-10.79,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.69,-10.79,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.7,-10.79,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.7,-10.8,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.7,-10.8,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.69,-10.8,-43.39,2
0.29,-0.29,-45.0,-0.1,-0.1,-0.1,-18.8,-10.91,-43.37,2
56.54,-16.69,-26.17,-24.73,3.2,42.24,15.39,7.6,-43.93,1
75.76,-11.72,-8.07,68.51,-13.96,-15.86,17.89,7.86,-43.55,1
76.94,3.85,12.21,-14.45,69.34,-35.26,17.44,9.68,-43.61,1
79.2,-0.29,-10.6,17.55,64.76,-35.26,17.31,7.44,-43.65,1
81.57,-0.73,-8.31,-79.93,9.68,2.79,17.66,8.14,-43.59,1
77.94,-3.96,-11.18,-48.19,36.6,-20.37,18.0,9.18,-43.52,1
80.84,-2.35,-8.75,19.47,41.81,-41.81,17.62,8.88,-43.59,1
74.13,0.44,15.29,-0.1,-0.1,-0.1,13.43,8.69,-44.19,1
71.65,0.44,17.47,-0.1,-0.1,-0.1,13.41,8.71,-44.19,1
68.19,0.59,20.37,-0.1,-0.1,-0.1,13.38,8.71,-44.19,1
58.4,-0.15,27.65,-0.1,-0.1,-0.1,13.36,8.76,-44.19,1
63.87,-6.2,-23.25,-63.43,-26.56,-0.0,13.83,6.93,-44.14,1
63.57,0.15,-24.0,63.43,26.56,-0.0,16.93,8.27,-43.7,1
70.95,-4.68,-17.59,-77.37,-11.59,5.02,15.4,6.95,-43.94,1
72.02,-10.34,-14.33,-80.51,5.08,7.95,16.85,6.08,-43.73,1
-6.9,79.74,-36.42,68.47,19.17,9.86,10.75,10.77,-44.47,2
-7.78,-29.37,-44.65,0.0,-28.61,-45.0,9.33,4.12,-44.62,2
24.74,11.58,-42.12,34.42,48.41,-27.66,13.98,12.88,-44.09,2
32.06,23.1,-39.24,-0.1,-0.1,-0.1,15.95,18.42,-43.75,2
31.86,23.08,-39.32,-0.1,-0.1,-0.1,15.89,18.47,-43.75,2
31.86,23.08,-39.32,-0.1,-0.1,-0.1,15.83,18.51,-43.76,2
31.77,22.98,-39.36,-0.1,-0.1,-0.1,15.66,18.63,-43.79,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.62,18.66,-43.79,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.61,18.66,-43.8,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.59,18.69,-43.8,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.57,18.69,-43.8,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.56,18.71,-43.8,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.55,18.71,-43.8,2
31.71,22.93,-39.39,-0.1,-0.1,-0.1,15.53,18.72,-43.81,2
31.67,22.75,-39.42,-0.1,-0.1,-0.1,15.53,18.73,-43.81,2
31.58,22.97,-39.44,-0.1,-0.1,-0.1,15.5,18.74,-43.81,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.5,18.74,-43.81,2
31.51,22.92,-39.47,-0.1,-0.1,-0.1,15.5,18.74,-43.81,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.5,18.75,-43.81,2
31.51,22.92,-39.47,-0.1,-0.1,-0.1,15.49,18.76,-43.81,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.44,18.78,-43.82,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.45,18.78,-43.82,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.43,18.78,-43.82,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.42,18.79,-43.82,2
31.58,22.65,-39.47,-0.1,-0.1,-0.1,15.42,18.79,-43.82,2
31.58,22.65,-39.47,-0.1,-0.1,-0.1,15.42,18.79,-43.82,2
31.58,22.65,-39.47,-0.1,-0.1,-0.1,15.42,18.79,-43.82,2
31.51,22.6,-39.5,-0.1,-0.1,-0.1,15.42,18.79,-43.82,2
31.55,22.78,-39.47,-0.1,-0.1,-0.1,15.41,18.81,-43.82,2
31.48,22.74,-39.5,-0.1,-0.1,-0.1,15.41,18.8,-43.82,2
31.51,22.6,-39.5,-0.1,-0.1,-0.1,15.41,18.8,-43.82,2
31.51,22.6,-39.5,-0.1,-0.1,-0.1,15.41,18.81,-43.82,2
31.48,22.74,-39.5,-0.1,-0.1,-0.1,15.4,18.81,-43.83,2
31.51,22.6,-39.5,-0.1,-0.1,-0.1,15.4,18.81,-43.83,2
31.48,22.74,-39.5,-0.1,-0.1,-0.1,15.39,18.81,-43.83,2
31.48,22.74,-39.5,-0.1,-0.1,-0.1,15.4,18.81,-43.83,2
31.48,22.74,-39.5,-0.1,-0.1,-0.1,15.39,18.81,-43.83,2
31.51,22.6,-39.5,-0.1,-0.1,-0.1,15.39,18.82,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.39,18.81,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.39,18.82,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.39,18.81,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.82,-43.83,2
31.35,22.77,-39.54,-0.1,-0.1,-0.1,15.38,18.82,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.82,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.82,-43.83,2
31.35,22.77,-39.54,-0.1,-0.1,-0.1,15.36,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.38,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.82,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.83,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.36,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.37,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.36,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.36,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.35,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.36,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.36,18.84,-43.83,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.34,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.34,18.86,-43.84,2
31.39,22.63,-39.54,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.34,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.85,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.33,18.86,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.19,22.62,-39.62,-0.1,-0.1,-0.1,15.32,18.87,-43.84,2
31.19,22.62,-39.62,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.19,22.62,-39.62,-0.1,-0.1,-0.1,15.32,18.86,-43.84,2
31.19,22.62,-39.62,-0.1,-0.1,-0.1,15.3,18.88,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.31,18.87,-43.84,2
31.32,22.59,-39.57,-0.1,-0.1,-0.1,15.29,18.88,-43.84,2
31.35,22.45,-39.57,-0.1,-0.1,-0.1,15.3,18.88,-43.84,2
31.35,22.45,-39.57,-0.1,-0.1,-0.1,15.3,18.89,-43.84,2
31.35,22.45,-39.57,-0.1,-0.1,-0.1,15.3,18.88,-43.84,2
31.19,22.62,-39.62,-0.1,-0.1,-0.1,15.29,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.29,18.88,-43.84,2
31.35,22.45,-39.57,-0.1,-0.1,-0.1,15.27,18.89,-43.85,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.26,18.9,-43.85,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.85,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.85,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.28,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.28,18.9,-43.84,2
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.85,1
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.85,1
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.85,1
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,1
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.89,-43.84,1
31.23,22.48,-39.62,-0.1,-0.1,-0.1,15.27,18.9,-43.84,1
31.16,22.44,-39.65,-0.1,-0.1,-0.1,15.27,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.91,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.9,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.91,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.26,18.91,-43.85,1
31.19,22.3,-39.65,-0.1,-0.1,-0.1,15.23,18.92,-43.85,1
30.75,20.3,-39.97,63.43,-26.56,-0.0,14.53,18.83,-43.96,1
27.82,18.08,-41.06,-0.1,-0.1,-0.1,13.12,19.04,-44.15,1
51.17,23.49,-27.82,-23.27,64.55,21.5,14.71,18.94,-43.93,1
66.14,13.1,-18.98,-0.1,-0.1,-0.1,17.97,14.98,-43.46,1
66.03,13.09,-19.1,-0.1,-0.1,-0.1,17.96,14.98,-43.46,1
66.03,13.09,-19.1,-0.1,-0.1,-0.1,17.95,14.98,-43.46,1
66.03,13.09,-19.1,-0.1,-0.1,-0.1,17.95,14.98,-43.46,1
65.92,13.08,-19.21,-0.1,-0.1,-0.1,17.94,14.98,-43.46,1
65.92,13.08,-19.21,-0.1,-0.1,-0.1,17.94,14.98,-43.46,1
65.92,13.08,-19.21,-0.1,-0.1,-0.1,17.94,14.98,-43.46,1
65.92,13.08,-19.21,-0.1,-0.1,-0.1,17.94,14.98,-43.46,1
65.92,13.08,-19.21,-0.1,-0.1,-0.1,17.94,14.98,-43.46,1
65.75,13.1,-19.38,-0.1,-0.1,-0.1,17.95,14.98,-43.46,1
65.75,13.1,-19.38,-0.1,-0.1,-0.1,17.94,14.98,-43.47,1
75.85,12.93,5.77,-25.6,-61.83,-21.94,18.02,17.22,-43.41,1
86.03,-0.15,-3.96,78.5,-6.56,-9.34,16.94,18.49,-43.58,1
84.33,1.61,-5.41,-78.9,-10.88,-2.2,17.53,16.84,-43.51,1
84.61,2.35,-4.83,65.79,-8.28,-21.21,17.69,16.72,-43.48,1
83.13,2.77,-6.25,7.71,-60.75,-43.88,17.11,19.75,-43.53,1
80.77,2.06,-8.89,0.0,-60.95,-45.0,17.21,18.29,-43.54,1
85.29,2.94,-3.67,-7.3,-39.42,-44.61,17.74,17.64,-43.46,1
83.22,2.79,-6.14,-51.89,-37.25,-8.65,17.78,16.79,-43.46,1
79.21,10.78,0.3,-47.9,-39.49,-15.36,17.42,13.46,-43.57,1
86.28,3.65,0.73,16.7,-35.08,-43.12,16.5,12.63,-43.73,1
86.51,3.23,1.32,14.71,-22.4,-43.88,16.77,11.97,-43.7,1
64.24,23.61,-10.41,-15.2,-5.01,43.97,15.29,14.45,-43.9,1
65.25,23.06,-9.11,-25.72,-13.95,41.81,15.25,14.46,-43.9,1
65.67,22.67,-8.96,-37.33,-22.94,36.96,15.47,14.49,-43.87,1
74.9,14.95,-2.12,-11.9,68.17,39.76,15.12,14.11,-43.92,1
74.59,15.4,-0.61,-77.38,-12.52,-1.59,16.08,16.25,-43.75,1
70.4,18.67,6.06,-63.43,-0.0,-24.09,16.48,15.48,-43.7,1
74.5,15.46,-1.22,73.47,16.3,-2.79,15.7,15.8,-43.82,1
76.22,13.75,-0.9,-51.33,-29.21,24.09,14.72,15.73,-43.97,1
73.8,16.19,-0.62,-62.21,-26.25,-9.34,14.33,15.43,-44.02,1
79.33,10.66,-0.46,65.74,19.99,13.63,15.57,14.0,-43.86,1
58.6,14.55,25.25,-62.24,23.37,-14.89,16.3,12.72,-43.76,2
51.7,12.07,30.82,-0.1,-0.1,-0.1,16.81,12.01,-43.69,2
51.63,11.91,30.89,-0.1,-0.1,-0.1,16.81,12.0,-43.69,2
51.56,11.74,30.96,-0.1,-0.1,-0.1,16.81,12.0,-43.69,2
51.47,11.77,31.02,-0.1,-0.1,-0.1,16.82,11.99,-43.69,2
